AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9.81,1.0,1.02,-0.22,-0.01,-0.01
9.8,0.98,1.08,-0.07,-0.01,-0.01
9.82,0.84,0.63,0.08,-0.0,-0.02
9.82,0.8,-0.07,0.16,-0.0,-0.02
9.73,0.65,-0.74,0.15,-0.0,-0.02
9.79,0.37,-1.26,0.08,0.02,-0.02
9.83,0.0,-1.14,-0.03,0.0,-0.02
9.79,-0.17,-0.55,-0.11,-0.01,-0.02
9.79,-0.45,-0.26,-0.14,-0.02,-0.02
9.81,-0.52,0.24,-0.14,-0.02,-0.01
9.83,-0.54,0.26,-0.11,-0.02,-0.02
9.87,-0.62,0.78,-0.07,-0.02,-0.02
9.88,-0.73,0.85,0.03,-0.02,-0.03
9.82,-0.68,0.86,0.12,-0.02,-0.03
9.86,-0.54,0.71,0.17,-0.02,-0.03
9.85,-0.29,0.92,0.17,-0.04,-0.04
9.9,-0.36,1.23,0.24,-0.04,-0.04
9.8,-0.22,1.17,0.33,-0.02,-0.04
9.91,-0.04,0.89,0.44,0.01,-0.03
9.82,0.16,0.06,0.54,0.04,-0.03
9.76,0.35,-0.84,0.53,0.03,-0.03
9.74,0.49,-1.4,0.48,-0.0,-0.04
9.76,0.19,-1.88,0.37,-0.02,-0.04
9.75,-0.21,-1.98,0.24,-0.02,-0.03
9.8,-0.74,-1.61,0.17,-0.02,-0.03
9.79,-0.97,-1.07,0.13,-0.02,-0.02
9.87,-1.03,-0.58,0.14,-0.0,-0.02
9.81,-1.02,-0.15,0.21,-0.02,-0.02
9.84,-1.05,-0.37,0.28,-0.01,-0.03
9.81,-0.79,-1.02,0.3,-0.01,-0.03
9.84,-0.63,-1.31,0.24,-0.01,-0.03
9.78,-0.4,-1.34,0.17,-0.02,-0.03
9.76,-0.12,-1.21,0.09,-0.02,-0.02
9.85,-0.18,-0.69,0.06,-0.02,-0.02
9.78,0.07,-0.68,0.1,-0.03,-0.02
9.82,0.16,-1.01,0.15,-0.02,-0.02
9.73,0.3,-1.22,0.17,-0.02,-0.02
9.82,0.33,-1.73,0.18,-0.02,-0.02
9.88,0.65,-2.43,0.13,-0.03,-0.02
9.64,1.19,-2.55,-0.01,-0.02,-0.02
9.82,1.39,-2.36,-0.14,-0.02,-0.01
9.81,1.71,-2.05,-0.24,-0.03,-0.0
9.75,1.68,-2.21,-0.36,-0.02,0.01
9.77,1.66,-2.0,-0.46,-0.02,0.01
9.83,1.28,-2.09,-0.58,-0.04,0.02
9.72,1.11,-1.34,-0.74,-0.06,0.03
9.86,0.72,-0.79,-0.84,-0.05,0.02
9.96,0.34,0.26,-0.94,-0.04,0.02
9.94,-0.15,1.71,-0.89,-0.06,0.02
9.84,-0.64,2.66,-0.76,-0.03,0.01
10.0,-1.35,3.57,-0.56,-0.04,-0.0
9.96,-1.72,3.74,-0.31,-0.04,-0.01
9.88,-1.41,1.62,-0.13,-0.04,-0.02
9.8,-1.01,0.28,-0.19,-0.05,-0.02
9.92,-0.74,1.09,-0.26,-0.04,-0.01
9.88,-0.6,2.01,-0.18,-0.03,-0.02
9.96,-0.33,2.59,0.0,-0.02,-0.02
9.89,-0.11,2.61,0.22,-0.0,-0.02
9.97,-0.08,2.73,0.43,0.01,-0.02
9.96,0.04,2.39,0.61,0.01,-0.03
9.78,0.34,1.03,0.77,0.02,-0.05
9.83,0.7,-0.41,0.79,0.0,-0.05
9.85,0.77,-1.0,0.69,0.01,-0.05
9.78,0.93,-1.01,0.59,0.02,-0.05
9.77,1.01,-0.62,0.53,0.02,-0.05
9.7,1.13,-0.6,0.52,0.01,-0.05
9.79,1.38,-0.88,0.51,-0.0,-0.04
9.83,1.37,-1.11,0.49,0.01,-0.04
9.73,1.64,-1.64,0.46,-0.0,-0.04
9.81,1.6,-2.11,0.36,-0.02,-0.04
9.68,1.47,-2.31,0.25,-0.01,-0.03
9.72,1.13,-2.08,0.15,-0.01,-0.02
9.74,0.71,-2.19,0.09,-0.02,-0.02
9.8,0.23,-2.15,0.03,-0.02,-0.01
9.73,-0.01,-1.79,-0.01,-0.02,-0.01
9.74,-0.16,-1.87,-0.02,-0.02,-0.01
9.75,-0.14,-2.24,-0.04,-0.01,-0.01
9.78,-0.05,-3.02,-0.14,-0.03,-0.01
9.77,-0.11,-3.06,-0.33,-0.02,-0.01
9.82,-0.53,-2.19,-0.51,-0.01,0.0
9.68,-0.79,-1.39,-0.59,-0.01,0.0
9.86,-1.03,-1.07,-0.62,-0.02,0.01
9.78,-1.24,-0.47,-0.63,0.0,0.01
9.79,-1.54,0.23,-0.64,-0.02,0.01
9.84,-1.72,0.94,-0.59,-0.04,0.0
9.9,-2.11,1.68,-0.53,-0.06,0.0
9.96,-2.16,2.66,-0.37,-0.07,0.0
9.91,-1.83,2.85,-0.19,-0.08,-0.01
9.95,-1.33,2.73,-0.04,-0.05,-0.01
9.95,-0.65,2.42,0.1,-0.05,-0.01
9.89,-0.22,2.44,0.19,-0.03,-0.02
9.89,0.07,2.77,0.31,-0.01,-0.03
9.85,0.33,2.58,0.5,-0.0,-0.04
9.89,0.79,1.7,0.67,-0.01,-0.05
9.8,1.18,0.43,0.75,0.02,-0.06
9.82,1.73,-0.98,0.76,0.01,-0.05
9.73,2.14,-2.31,0.62,0.01,-0.04
9.72,2.38,-3.38,0.43,-0.01,-0.03
9.69,2.19,-3.29,0.18,-0.0,-0.02
9.75,1.67,-2.28,0.06,-0.0,-0.01
9.73,1.01,-1.86,0.06,-0.01,-0.01
9.74,0.57,-2.23,0.08,-0.01,-0.01
9.72,0.18,-2.42,0.06,-0.02,-0.02
9.75,0.15,-3.0,-0.05,-0.02,-0.02
9.66,0.23,-3.38,-0.24,-0.03,-0.01
9.62,0.35,-3.42,-0.49,-0.04,-0.0
9.77,-0.03,-2.14,-0.73,-0.02,0.0
9.8,-0.21,-0.68,-0.81,-0.03,0.0
9.8,-0.56,1.03,-0.75,-0.04,0.0
10.0,-0.64,2.51,-0.57,-0.06,-0.0
9.95,-0.87,3.66,-0.27,-0.04,-0.01
10.06,-1.86,4.23,0.13,0.0,0.0
9.95,-0.16,1.19,0.47,-0.0,-0.0
9.76,0.07,0.45,0.36,0.01,-0.0
9.56,0.13,0.27,0.11,-0.07,-0.0
9.77,-0.5,-0.89,-0.07,-0.08,-0.02
9.79,0.03,-0.37,-0.03,-0.03,-0.01
9.77,0.11,-0.28,-0.03,-0.02,-0.01
9.78,0.11,-0.27,-0.03,-0.02,-0.02
9.91,0.14,-0.28,-0.02,-0.02,-0.01
9.79,0.15,-0.3,-0.03,-0.02,-0.02
9.88,0.13,-0.28,-0.03,-0.02,-0.02
9.75,0.12,-0.32,-0.03,-0.02,-0.01
9.83,0.12,-0.29,-0.03,-0.02,-0.02
9.81,0.11,-0.3,-0.03,-0.02,-0.02
9.8,0.12,-0.32,-0.02,-0.02,-0.02
9.88,0.11,-0.28,-0.03,-0.02,-0.02
9.78,0.12,-0.28,-0.03,-0.02,-0.02
9.83,0.12,-0.3,-0.02,-0.02,-0.02
9.78,0.13,-0.3,-0.03,-0.02,-0.02
9.77,0.11,-0.31,-0.03,-0.02,-0.02
9.86,0.11,-0.3,-0.02,-0.02,-0.02
9.8,0.11,-0.32,-0.03,-0.02,-0.02
9.84,0.12,-0.29,-0.02,-0.02,-0.02
9.78,0.12,-0.29,-0.03,-0.02,-0.02
9.81,0.12,-0.28,-0.03,-0.02,-0.02
9.81,0.14,-0.28,-0.03,-0.02,-0.02
9.8,0.12,-0.28,-0.03,-0.02,-0.02
9.84,0.11,-0.29,-0.03,-0.02,-0.02
9.78,0.13,-0.32,-0.03,-0.02,-0.02
9.83,0.14,-0.29,-0.03,-0.02,-0.02
9.79,0.13,-0.3,-0.03,-0.02,-0.02
9.8,0.13,-0.28,-0.03,-0.02,-0.02
9.81,0.11,-0.26,-0.03,-0.02,-0.02
9.78,0.15,-0.29,-0.02,-0.02,-0.02
9.83,0.12,-0.32,-0.03,-0.02,-0.02
9.79,0.12,-0.29,-0.03,-0.02,-0.02
9.82,0.12,-0.28,-0.03,-0.02,-0.02
9.83,0.11,-0.31,-0.03,-0.02,-0.02
9.81,0.11,-0.3,-0.03,-0.02,-0.02
9.83,0.12,-0.28,-0.02,-0.02,-0.02
9.81,0.12,-0.27,-0.03,-0.02,-0.02
9.81,0.13,-0.29,-0.02,-0.02,-0.02
9.82,0.11,-0.27,-0.02,-0.02,-0.02
9.83,0.12,-0.29,-0.03,-0.02,-0.02
9.81,0.13,-0.31,-0.03,-0.02,-0.02
9.81,0.11,-0.29,-0.03,-0.02,-0.02
9.84,0.12,-0.29,-0.03,-0.02,-0.02
9.78,0.14,-0.31,-0.03,-0.02,-0.02
9.82,0.13,-0.29,-0.03,-0.02,-0.02
9.87,0.16,-0.28,-0.03,-0.02,-0.01
9.77,0.15,-0.32,-0.03,-0.02,-0.02
9.79,0.13,-0.29,-0.03,-0.02,-0.02
9.84,0.11,-0.29,-0.03,-0.02,-0.01
9.8,0.14,-0.26,-0.03,-0.02,-0.02
9.82,0.12,-0.25,-0.03,-0.02,-0.02
9.82,0.13,-0.31,-0.02,-0.02,-0.01
9.81,0.12,-0.28,-0.03,-0.02,-0.02
9.77,0.11,-0.29,-0.03,-0.02,-0.02
9.84,0.13,-0.32,-0.03,-0.02,-0.01
9.77,0.11,-0.3,-0.03,-0.02,-0.02
9.84,0.1,-0.26,-0.03,-0.02,-0.01
9.83,0.13,-0.31,-0.03,-0.02,-0.02
9.75,0.13,-0.29,-0.03,-0.02,-0.02
9.84,0.11,-0.33,-0.02,-0.02,-0.01
9.77,0.13,-0.3,-0.02,-0.02,-0.02
9.84,0.11,-0.26,-0.03,-0.02,-0.02
9.82,0.11,-0.27,-0.02,-0.02,-0.01
9.82,0.11,-0.34,-0.03,-0.02,-0.02
9.78,0.13,-0.33,-0.03,-0.02,-0.02
9.77,0.13,-0.28,-0.03,-0.02,-0.02
9.81,0.11,-0.27,-0.03,-0.02,-0.02
9.79,0.11,-0.28,-0.03,-0.02,-0.02
9.82,0.11,-0.27,-0.03,-0.02,-0.02
9.79,0.12,-0.33,-0.03,-0.02,-0.02
9.84,0.14,-0.32,-0.03,-0.02,-0.02
9.89,0.11,-0.33,-0.03,-0.02,-0.02
9.8,0.08,-0.21,-0.03,-0.02,-0.02
9.81,0.14,-0.36,-0.03,-0.02,-0.02
9.87,0.12,-0.33,-0.03,-0.02,-0.02
9.79,0.17,-0.34,-0.03,-0.02,-0.02
9.84,0.13,-0.3,-0.03,-0.02,-0.02
9.77,0.13,-0.31,-0.03,-0.02,-0.02
9.88,0.12,-0.26,-0.02,-0.02,-0.02
9.75,0.14,-0.27,-0.03,-0.02,-0.02
9.84,0.14,-0.3,-0.03,-0.02,-0.02
9.79,0.14,-0.29,-0.03,-0.02,-0.02
9.8,0.12,-0.31,-0.03,-0.02,-0.02
9.84,0.12,-0.32,-0.03,-0.02,-0.02
9.76,0.14,-0.29,-0.03,-0.02,-0.02
9.85,0.13,-0.29,-0.03,-0.02,-0.02
9.79,0.11,-0.28,-0.03,-0.02,-0.02
9.82,0.12,-0.28,-0.03,-0.02,-0.02
9.84,0.12,-0.28,-0.03,-0.02,-0.02
9.82,0.14,-0.31,-0.03,-0.02,-0.02
9.87,0.14,-0.39,-0.02,-0.02,-0.02
9.81,0.15,-0.34,-0.02,-0.02,-0.01
9.84,0.11,-0.28,-0.02,-0.02,-0.02
9.82,0.11,-0.28,-0.03,-0.02,-0.01
9.81,0.13,-0.28,-0.03,-0.02,-0.02
9.83,0.14,-0.3,-0.03,-0.02,-0.02
9.78,0.13,-0.31,-0.03,-0.02,-0.02
9.84,0.13,-0.3,-0.03,-0.02,-0.02
9.79,0.13,-0.32,-0.03,-0.02,-0.02
9.82,0.13,-0.31,-0.02,-0.02,-0.02
9.78,0.12,-0.28,-0.02,-0.02,-0.02
9.79,0.13,-0.3,-0.02,-0.02,-0.02
9.83,0.13,-0.31,-0.02,-0.02,-0.02
9.79,0.11,-0.28,-0.02,-0.02,-0.02
9.84,0.14,-0.29,-0.03,-0.02,-0.02
9.81,0.14,-0.3,-0.03,-0.02,-0.02
9.84,0.14,-0.32,-0.02,-0.02,-0.02
9.8,0.13,-0.27,-0.02,-0.02,-0.02
9.81,0.11,-0.25,-0.02,-0.02,-0.02
9.83,0.13,-0.29,-0.03,-0.02,-0.02
9.84,0.15,-0.32,-0.03,-0.02,-0.02
9.81,0.14,-0.29,-0.02,-0.02,-0.02
9.8,0.12,-0.32,-0.02,-0.02,-0.02
9.81,0.13,-0.29,-0.03,-0.02,-0.02
9.82,0.12,-0.3,-0.03,-0.02,-0.02
9.81,0.12,-0.3,-0.03,-0.02,-0.02
9.82,0.14,-0.26,-0.03,-0.02,-0.02
9.82,0.13,-0.27,-0.03,-0.02,-0.02
9.83,0.16,-0.33,-0.03,-0.02,-0.02
9.79,0.13,-0.29,-0.02,-0.02,-0.02
9.82,0.13,-0.3,-0.03,-0.02,-0.02
9.86,0.17,-0.3,-0.03,-0.02,-0.02
9.77,0.14,-0.3,-0.02,-0.02,-0.02
9.82,0.15,-0.28,-0.02,-0.02,-0.02
9.78,0.12,-0.28,-0.03,-0.02,-0.02
9.79,0.13,-0.27,-0.03,-0.02,-0.02
9.85,0.12,-0.3,-0.03,-0.02,-0.02
9.8,0.14,-0.3,-0.02,-0.02,-0.02
9.83,0.15,-0.31,-0.02,-0.02,-0.02
9.78,0.13,-0.29,-0.03,-0.02,-0.02
9.81,0.13,-0.31,-0.03,-0.02,-0.02
9.79,0.13,-0.27,-0.03,-0.02,-0.02
9.8,0.12,-0.27,-0.03,-0.02,-0.02
9.83,0.15,-0.29,-0.03,-0.02,-0.02
9.82,0.13,-0.3,-0.03,-0.02,-0.02
9.83,0.14,-0.3,-0.03,-0.02,-0.02
9.79,0.16,-0.28,-0.02,-0.02,-0.02
9.82,0.13,-0.31,-0.02,-0.02,-0.02
9.85,0.12,-0.27,-0.03,-0.02,-0.02
9.79,0.14,-0.31,-0.03,-0.02,-0.02
9.82,0.12,-0.34,-0.03,-0.02,-0.02
9.79,0.13,-0.3,-0.02,-0.02,-0.02
9.81,0.13,-0.29,-0.02,-0.02,-0.02
9.81,0.15,-0.32,-0.03,-0.02,-0.02
9.8,0.15,-0.29,-0.03,-0.02,-0.02
9.83,0.15,-0.3,-0.03,-0.02,-0.02
9.79,0.11,-0.33,-0.03,-0.02,-0.02
9.82,0.12,-0.31,-0.03,-0.02,-0.02
9.82,0.13,-0.32,-0.03,-0.02,-0.02
9.83,0.14,-0.32,-0.02,-0.03,-0.02
9.84,0.15,-0.28,-0.02,-0.03,-0.02
9.81,0.14,-0.31,-0.02,-0.03,-0.02
9.83,0.11,-0.29,-0.03,-0.03,-0.02
9.79,0.12,-0.34,-0.02,-0.03,-0.02
9.83,0.13,-0.29,-0.02,-0.03,-0.02
9.82,0.15,-0.31,-0.03,-0.03,-0.02
9.83,0.16,-0.31,-0.03,-0.02,-0.02
9.81,0.15,-0.34,-0.03,-0.03,-0.02
9.81,0.14,-0.33,-0.02,-0.03,-0.02
9.82,0.12,-0.32,-0.02,-0.03,-0.02
9.8,0.14,-0.3,-0.03,-0.03,-0.02
9.82,0.16,-0.28,-0.03,-0.03,-0.02
9.8,0.15,-0.32,-0.03,-0.03,-0.02
9.8,0.14,-0.33,-0.02,-0.03,-0.02
9.79,0.15,-0.31,-0.02,-0.03,-0.02
9.78,0.14,-0.3,-0.03,-0.03,-0.02
9.76,0.14,-0.33,-0.03,-0.03,-0.02
9.77,0.14,-0.34,-0.03,-0.02,-0.02
9.88,0.16,-0.33,-0.03,-0.02,-0.01
9.83,0.16,-0.31,-0.03,-0.02,-0.02
9.8,0.16,-0.29,-0.03,-0.02,-0.02
9.77,0.14,-0.3,-0.03,-0.02,-0.02
9.8,0.13,-0.3,-0.03,-0.02,-0.02
9.81,0.09,-0.31,-0.03,-0.02,-0.02
9.76,0.09,-0.33,-0.03,-0.02,-0.02
9.78,0.12,-0.34,-0.03,-0.02,-0.02
9.81,0.15,-0.36,-0.02,-0.02,-0.02
9.88,0.2,-0.31,-0.02,-0.02,-0.02
9.86,0.19,-0.29,-0.03,-0.02,-0.02
9.84,0.15,-0.28,-0.03,-0.02,-0.01
9.81,0.1,-0.32,-0.03,-0.02,-0.01
9.8,0.12,-0.34,-0.03,-0.02,-0.02
9.8,0.15,-0.34,-0.02,-0.02,-0.02
9.82,0.17,-0.33,-0.03,-0.02,-0.02
9.84,0.19,-0.29,-0.03,-0.02,-0.02
9.84,0.16,-0.32,-0.03,-0.02,-0.01
9.8,0.12,-0.36,-0.03,-0.02,-0.01
9.8,0.12,-0.34,-0.03,-0.02,-0.01
9.82,0.1,-0.3,-0.02,-0.02,-0.01
9.84,0.13,-0.31,-0.02,-0.02,-0.02
9.83,0.16,-0.3,-0.03,-0.02,-0.02
9.82,0.16,-0.34,-0.03,-0.02,-0.02
9.79,0.15,-0.32,-0.03,-0.02,-0.02
9.83,0.14,-0.34,-0.02,-0.02,-0.02
9.83,0.14,-0.3,-0.02,-0.02,-0.02
9.8,0.12,-0.34,-0.03,-0.02,-0.02
9.81,0.11,-0.32,-0.03,-0.02,-0.02
9.8,0.13,-0.34,-0.03,-0.02,-0.02
9.81,0.13,-0.33,-0.02,-0.02,-0.02
9.84,0.15,-0.31,-0.02,-0.02,-0.02
9.83,0.16,-0.3,-0.03,-0.02,-0.02
9.83,0.14,-0.33,-0.02,-0.02,-0.02
9.82,0.12,-0.33,-0.03,-0.02,-0.02
9.8,0.15,-0.3,-0.03,-0.02,-0.02
9.8,0.15,-0.34,-0.02,-0.02,-0.02
9.8,0.15,-0.31,-0.03,-0.02,-0.02
9.81,0.14,-0.3,-0.03,-0.02,-0.02
9.83,0.14,-0.32,-0.03,-0.02,-0.02
9.82,0.14,-0.29,-0.02,-0.02,-0.02
9.83,0.12,-0.35,-0.02,-0.02,-0.02
9.8,0.14,-0.32,-0.02,-0.02,-0.02
9.79,0.13,-0.3,-0.03,-0.02,-0.02
9.79,0.12,-0.34,-0.03,-0.02,-0.02
9.83,0.14,-0.31,-0.03,-0.02,-0.02
9.83,0.13,-0.34,-0.03,-0.02,-0.02
9.8,0.17,-0.31,-0.03,-0.02,-0.02
9.82,0.18,-0.32,-0.02,-0.02,-0.02
9.81,0.14,-0.33,-0.02,-0.02,-0.01
9.81,0.14,-0.31,-0.03,-0.02,-0.02
9.8,0.12,-0.31,-0.03,-0.02,-0.02
9.81,0.13,-0.31,-0.03,-0.02,-0.02
9.83,0.13,-0.3,-0.02,-0.02,-0.02
9.82,0.16,-0.29,-0.02,-0.02,-0.02
9.82,0.17,-0.31,-0.02,-0.02,-0.02
9.82,0.15,-0.33,-0.03,-0.02,-0.02
9.81,0.14,-0.33,-0.03,-0.02,-0.02
9.83,0.12,-0.35,-0.03,-0.02,-0.02
9.82,0.14,-0.34,-0.03,-0.02,-0.02
9.81,0.14,-0.31,-0.03,-0.02,-0.02
9.79,0.14,-0.31,-0.03,-0.02,-0.02
9.8,0.14,-0.3,-0.03,-0.02,-0.02
9.82,0.15,-0.31,-0.03,-0.02,-0.02
9.81,0.14,-0.33,-0.03,-0.02,-0.02
9.82,0.14,-0.34,-0.02,-0.02,-0.02
9.8,0.15,-0.34,-0.02,-0.02,-0.02
9.82,0.16,-0.32,-0.02,-0.02,-0.02
9.82,0.15,-0.29,-0.02,-0.02,-0.02
9.82,0.14,-0.33,-0.03,-0.02,-0.01
9.84,0.11,-0.31,-0.03,-0.02,-0.02
9.82,0.13,-0.33,-0.03,-0.02,-0.02
9.78,0.13,-0.31,-0.03,-0.02,-0.02
9.8,0.12,-0.31,-0.03,-0.02,-0.02
9.79,0.14,-0.34,-0.03,-0.02,-0.02
9.82,0.17,-0.36,-0.03,-0.02,-0.02
9.83,0.14,-0.32,-0.03,-0.02,-0.02
9.81,0.15,-0.35,-0.03,-0.02,-0.02
9.82,0.15,-0.3,-0.03,-0.02,-0.02
9.8,0.14,-0.33,-0.02,-0.02,-0.02
9.82,0.13,-0.29,-0.03,-0.02,-0.01
9.82,0.12,-0.32,-0.03,-0.02,-0.02
9.81,0.12,-0.3,-0.03,-0.02,-0.02
9.8,0.12,-0.33,-0.03,-0.02,-0.02
9.79,0.14,-0.34,-0.02,-0.02,-0.02
9.81,0.14,-0.33,-0.03,-0.02,-0.02
9.82,0.16,-0.3,-0.02,-0.02,-0.02
9.8,0.16,-0.28,-0.02,-0.02,-0.02
9.8,0.12,-0.33,-0.03,-0.02,-0.02
9.82,0.13,-0.34,-0.03,-0.02,-0.02
9.82,0.13,-0.32,-0.03,-0.02,-0.02
9.82,0.15,-0.34,-0.02,-0.02,-0.02
9.82,0.15,-0.34,-0.02,-0.02,-0.02
9.83,0.15,-0.32,-0.02,-0.02,-0.02
9.82,0.15,-0.3,-0.03,-0.02,-0.02
9.82,0.13,-0.33,-0.03,-0.02,-0.02
9.81,0.14,-0.31,-0.02,-0.02,-0.02
9.79,0.15,-0.34,-0.02,-0.02,-0.02
9.8,0.13,-0.31,-0.03,-0.02,-0.02
9.82,0.14,-0.33,-0.02,-0.02,-0.02
9.83,0.16,-0.3,-0.02,-0.02,-0.02
9.83,0.16,-0.34,-0.03,-0.02,-0.02
9.82,0.17,-0.32,-0.02,-0.02,-0.02
9.82,0.14,-0.33,-0.02,-0.02,-0.02
9.79,0.13,-0.31,-0.02,-0.02,-0.02
9.82,0.14,-0.33,-0.02,-0.02,-0.01
9.77,0.13,-0.31,-0.03,-0.02,-0.02
9.79,0.15,-0.31,-0.03,-0.02,-0.02
9.84,0.14,-0.29,-0.03,-0.02,-0.01
9.8,0.12,-0.3,-0.03,-0.02,-0.02
9.8,0.12,-0.29,-0.03,-0.02,-0.02
9.79,0.13,-0.33,-0.03,-0.02,-0.02
9.83,0.15,-0.33,-0.02,-0.02,-0.02
9.82,0.13,-0.34,-0.02,-0.02,-0.02
9.85,0.15,-0.33,-0.02,-0.02,-0.02
9.82,0.14,-0.33,-0.02,-0.02,-0.02
9.82,0.14,-0.31,-0.02,-0.02,-0.02
9.81,0.12,-0.31,-0.03,-0.02,-0.02
9.8,0.12,-0.33,-0.03,-0.02,-0.02
9.8,0.14,-0.32,-0.03,-0.02,-0.02
9.8,0.15,-0.3,-0.03,-0.02,-0.02
9.81,0.15,-0.32,-0.03,-0.02,-0.02
9.84,0.14,-0.33,-0.03,-0.02,-0.02
9.83,0.14,-0.33,-0.03,-0.02,-0.02
9.84,0.14,-0.28,-0.03,-0.02,-0.02
9.82,0.15,-0.32,-0.02,-0.02,-0.02
9.81,0.13,-0.31,-0.03,-0.02,-0.02
9.83,0.12,-0.35,-0.02,-0.02,-0.02
9.81,0.16,-0.33,-0.03,-0.02,-0.02
9.81,0.14,-0.32,-0.03,-0.02,-0.02
9.8,0.16,-0.3,-0.02,-0.02,-0.02
9.84,0.15,-0.33,-0.02,-0.02,-0.02
9.83,0.14,-0.33,-0.03,-0.02,-0.02
9.82,0.13,-0.34,-0.03,-0.02,-0.02
9.83,0.14,-0.34,-0.03,-0.02,-0.02
9.8,0.13,-0.34,-0.02,-0.02,-0.02
9.82,0.15,-0.31,-0.02,-0.02,-0.02
9.8,0.16,-0.27,-0.03,-0.02,-0.02
9.81,0.14,-0.29,-0.03,-0.02,-0.02
9.81,0.12,-0.33,-0.03,-0.02,-0.02
9.8,0.13,-0.34,-0.03,-0.02,-0.02
9.82,0.13,-0.33,-0.02,-0.02,-0.02
9.8,0.15,-0.31,-0.02,-0.02,-0.02
9.82,0.15,-0.32,-0.03,-0.02,-0.02
9.81,0.17,-0.29,-0.02,-0.02,-0.02
9.84,0.16,-0.33,-0.02,-0.02,-0.02
9.81,0.15,-0.33,-0.03,-0.02,-0.02
9.79,0.13,-0.34,-0.02,-0.02,-0.02
9.81,0.12,-0.31,-0.02,-0.02,-0.02
9.82,0.14,-0.32,-0.02,-0.02,-0.02
9.82,0.13,-0.33,-0.02,-0.02,-0.02
9.8,0.14,-0.35,-0.02,-0.02,-0.02
9.79,0.15,-0.32,-0.02,-0.02,-0.02
9.8,0.18,-0.28,-0.03,-0.02,-0.02
9.83,0.16,-0.29,-0.03,-0.02,-0.01
9.8,0.14,-0.33,-0.03,-0.02,-0.01
9.8,0.13,-0.36,-0.03,-0.02,-0.01
9.8,0.1,-0.36,-0.03,-0.02,-0.02
9.81,0.11,-0.33,-0.03,-0.02,-0.02
9.8,0.15,-0.26,-0.03,-0.02,-0.02
9.8,0.16,-0.28,-0.02,-0.02,-0.02
9.84,0.16,-0.29,-0.03,-0.02,-0.02
9.82,0.17,-0.33,-0.03,-0.02,-0.02
9.78,0.14,-0.32,-0.03,-0.02,-0.02
9.81,0.12,-0.34,-0.03,-0.02,-0.02
9.84,0.14,-0.33,-0.03,-0.02,-0.02
9.82,0.13,-0.33,-0.02,-0.02,-0.02
9.82,0.16,-0.36,-0.02,-0.02,-0.02
9.84,0.17,-0.32,-0.02,-0.02,-0.02
9.84,0.16,-0.31,-0.03,-0.02,-0.02
9.83,0.14,-0.33,-0.02,-0.02,-0.02
9.79,0.13,-0.34,-0.03,-0.02,-0.02
9.79,0.12,-0.34,-0.03,-0.02,-0.02
9.8,0.12,-0.32,-0.03,-0.02,-0.02
9.8,0.13,-0.32,-0.03,-0.02,-0.02
9.83,0.15,-0.28,-0.02,-0.02,-0.02
9.83,0.15,-0.32,-0.02,-0.02,-0.02
9.83,0.15,-0.34,-0.03,-0.02,-0.02
9.81,0.15,-0.32,-0.03,-0.02,-0.02
9.83,0.15,-0.3,-0.03,-0.02,-0.02
9.8,0.16,-0.29,-0.03,-0.02,-0.02
9.81,0.12,-0.31,-0.03,-0.02,-0.02
9.79,0.13,-0.27,-0.03,-0.02,-0.02
9.79,0.12,-0.3,-0.02,-0.02,-0.02
9.81,0.15,-0.3,-0.02,-0.02,-0.02
9.81,0.12,-0.33,-0.02,-0.02,-0.02
9.8,0.15,-0.31,-0.02,-0.02,-0.02
9.82,0.14,-0.33,-0.02,-0.02,-0.02
9.83,0.15,-0.32,-0.02,-0.02,-0.02
9.83,0.14,-0.32,-0.02,-0.02,-0.02
9.81,0.12,-0.33,-0.03,-0.02,-0.02
9.8,0.13,-0.34,-0.03,-0.02,-0.02
9.81,0.12,-0.34,-0.02,-0.02,-0.02
9.82,0.13,-0.32,-0.02,-0.02,-0.02
9.8,0.14,-0.31,-0.03,-0.02,-0.02
9.81,0.13,-0.3,-0.03,-0.02,-0.02
9.81,0.12,-0.34,-0.03,-0.02,-0.02
9.83,0.12,-0.37,-0.03,-0.02,-0.02
9.84,0.15,-0.3,-0.03,-0.02,-0.02
9.78,0.14,-0.3,-0.02,-0.02,-0.02
9.82,0.16,-0.34,-0.03,-0.02,-0.02
9.83,0.15,-0.33,-0.03,-0.02,-0.02
9.82,0.11,-0.33,-0.03,-0.02,-0.02
9.8,0.13,-0.31,-0.02,-0.02,-0.02
9.79,0.15,-0.3,-0.03,-0.02,-0.02
9.82,0.15,-0.33,-0.03,-0.02,-0.02
9.82,0.15,-0.3,-0.02,-0.02,-0.02
9.81,0.15,-0.32,-0.02,-0.02,-0.02
9.81,0.14,-0.34,-0.03,-0.02,-0.02
9.8,0.16,-0.29,-0.03,-0.02,-0.02
9.8,0.13,-0.31,-0.03,-0.02,-0.02
9.82,0.13,-0.33,-0.02,-0.02,-0.02
9.82,0.13,-0.3,-0.02,-0.02,-0.02
9.8,0.13,-0.3,-0.03,-0.02,-0.02
9.8,0.15,-0.32,-0.03,-0.02,-0.02
9.8,0.14,-0.33,-0.03,-0.02,-0.02
9.84,0.13,-0.31,-0.03,-0.02,-0.02
9.82,0.15,-0.28,-0.03,-0.02,-0.02
9.8,0.15,-0.31,-0.03,-0.02,-0.02
