
9.83,0.15,-0.19,-0.03,-0.02,-0.02
9.82,0.17,-0.19,-0.03,-0.02,-0.02
9.82,0.19,-0.17,-0.03,-0.02,-0.02
9.83,0.19,-0.18,-0.03,-0.02,-0.02
9.81,0.17,-0.2,-0.03,-0.02,-0.02
9.81,0.15,-0.2,-0.03,-0.02,-0.02
9.81,0.15,-0.17,-0.02,-0.02,-0.02
9.81,0.17,-0.18,-0.02,-0.02,-0.02
9.82,0.18,-0.2,-0.02,-0.02,-0.02
9.83,0.2,-0.21,-0.02,-0.02,-0.02
9.83,0.2,-0.21,-0.02,-0.02,-0.01
9.79,0.17,-0.19,-0.03,-0.02,-0.01
9.81,0.16,-0.17,-0.03,-0.02,-0.01
9.8,0.15,-0.18,-0.03,-0.02,-0.01
9.81,0.14,-0.2,-0.03,-0.02,-0.01
9.8,0.17,-0.2,-0.02,-0.02,-0.02
9.81,0.2,-0.18,-0.03,-0.02,-0.01
9.81,0.21,-0.17,-0.03,-0.02,-0.01
9.84,0.19,-0.17,-0.03,-0.02,-0.01
9.84,0.16,-0.21,-0.03,-0.02,-0.01
9.8,0.15,-0.22,-0.03,-0.02,-0.01
9.8,0.16,-0.18,-0.03,-0.02,-0.01
9.83,0.15,-0.16,-0.03,-0.02,-0.01
9.84,0.17,-0.14,-0.03,-0.02,-0.01
9.83,0.17,-0.18,-0.03,-0.02,-0.01
9.82,0.14,-0.18,-0.03,-0.02,-0.01
9.8,0.13,-0.21,-0.03,-0.02,-0.01
9.81,0.13,-0.22,-0.03,-0.02,-0.01
9.82,0.16,-0.2,-0.02,-0.02,-0.01
9.96,0.31,-0.18,-0.03,-0.01,-0.0
9.96,-0.06,-0.41,-0.03,-0.02,-0.0
9.97,0.14,-0.3,-0.02,-0.03,-0.01
9.86,0.09,-0.18,-0.02,-0.02,-0.01
9.84,0.11,-0.19,-0.02,-0.02,-0.01
9.85,0.17,-0.2,-0.03,-0.02,-0.02
9.77,0.18,-0.25,-0.03,-0.02,-0.02
9.8,0.19,-0.26,-0.02,-0.02,-0.02
9.82,0.13,-0.19,-0.02,-0.02,-0.02
9.86,0.11,-0.15,-0.02,-0.02,-0.02
9.86,0.12,-0.15,-0.03,-0.02,-0.02
9.76,0.15,-0.21,-0.03,-0.02,-0.02
9.85,0.15,-0.2,-0.02,-0.02,-0.02
9.8,0.16,-0.18,-0.02,-0.02,-0.02
9.77,0.13,-0.2,-0.02,-0.02,-0.02
9.82,0.13,-0.14,-0.02,-0.02,-0.02
9.81,0.13,-0.15,-0.03,-0.02,-0.02
9.79,0.16,-0.21,-0.02,-0.02,-0.02
9.8,0.15,-0.2,-0.02,-0.02,-0.02
9.83,0.13,-0.16,-0.02,-0.02,-0.02
9.82,0.14,-0.19,-0.03,-0.02,-0.02
9.8,0.15,-0.22,-0.03,-0.02,-0.02
9.84,0.16,-0.24,-0.03,-0.02,-0.02
9.81,0.17,-0.24,-0.03,-0.02,-0.02
9.8,0.13,-0.16,-0.02,-0.02,-0.02
9.8,0.13,-0.18,-0.02,-0.02,-0.02
9.81,0.15,-0.2,-0.03,-0.02,-0.02
9.82,0.16,-0.22,-0.03,-0.02,-0.02
9.81,0.17,-0.16,-0.02,-0.02,-0.02
9.79,0.12,-0.16,-0.02,-0.02,-0.02
9.81,0.12,-0.16,-0.03,-0.02,-0.02
9.81,0.15,-0.2,-0.03,-0.02,-0.02
9.81,0.16,-0.19,-0.03,-0.02,-0.02
9.81,0.15,-0.19,-0.03,-0.02,-0.02
9.9,0.18,-0.25,-0.03,-0.02,-0.02
9.83,0.14,-0.14,-0.03,-0.02,-0.02
9.76,0.16,-0.2,-0.03,-0.02,-0.02
9.83,0.16,-0.19,-0.03,-0.02,-0.02
9.81,0.11,-0.17,-0.02,-0.02,-0.02
9.83,0.12,-0.16,-0.03,-0.02,-0.01
9.83,0.15,-0.2,-0.03,-0.02,-0.02
9.83,0.14,-0.2,-0.03,-0.02,-0.02
9.83,0.15,-0.2,-0.03,-0.02,-0.02
9.81,0.16,-0.2,-0.03,-0.02,-0.02
9.83,0.16,-0.22,-0.03,-0.02,-0.02
9.81,0.16,-0.22,-0.02,-0.02,-0.02
9.81,0.15,-0.17,-0.02,-0.02,-0.02
9.82,0.16,-0.2,-0.02,-0.02,-0.02
9.8,0.14,-0.16,-0.02,-0.02,-0.02
9.86,0.14,-0.15,-0.02,-0.02,-0.02
9.76,0.15,-0.18,-0.03,-0.02,-0.02
9.86,0.12,-0.21,-0.03,-0.02,-0.02
9.84,0.17,-0.21,-0.02,0.0,0.0
10.0,0.11,-0.15,-0.02,-0.02,-0.03
10.06,0.14,-0.23,-0.03,-0.02,-0.02
10.02,0.22,-0.28,-0.03,-0.03,-0.01
9.58,0.13,-0.2,-0.03,-0.02,-0.02
9.77,0.14,-0.13,-0.03,-0.02,-0.01
9.63,0.17,-0.21,-0.02,-0.02,-0.02
9.96,0.12,-0.19,-0.02,-0.02,-0.02
10.0,0.13,-0.2,-0.02,-0.02,-0.02
9.75,0.16,-0.18,-0.02,-0.02,-0.02
9.85,0.16,-0.16,-0.03,-0.02,-0.02
9.65,0.14,-0.16,-0.03,-0.03,-0.02
9.85,0.14,-0.14,-0.03,-0.02,-0.02
9.79,0.14,-0.22,-0.03,-0.02,-0.02
9.81,0.16,-0.22,-0.02,-0.02,-0.02
9.85,0.12,-0.18,-0.03,-0.03,-0.02
9.73,-1.94,-0.79,-0.04,-0.08,-0.03
9.84,-1.11,-1.63,-0.23,-0.05,-0.02
9.79,0.61,-1.49,-0.42,-0.0,0.0
9.8,0.6,-1.09,-0.45,0.01,0.01
9.79,0.16,-0.81,-0.41,0.01,0.01
9.84,0.25,-0.5,-0.32,-0.0,-0.0
9.81,0.3,-0.11,-0.2,-0.01,-0.01
9.81,0.22,0.11,-0.07,-0.02,-0.01
9.87,0.33,0.23,0.09,-0.02,-0.02
9.83,0.78,-0.01,0.2,0.01,-0.01
9.78,1.2,-0.34,0.27,-0.0,-0.02
9.82,1.3,-0.99,0.27,-0.01,-0.03
9.74,1.25,-0.87,0.06,-0.02,-0.02
9.84,1.02,-0.11,-0.21,-0.04,-0.01
9.8,0.74,0.69,-0.38,-0.02,-0.01
9.8,0.31,1.47,-0.28,-0.01,-0.01
9.86,0.32,1.52,-0.06,-0.04,-0.02
9.87,0.19,1.18,0.02,-0.03,-0.02
9.84,0.09,0.79,-0.0,-0.05,-0.03
9.88,-0.57,0.42,-0.05,-0.08,-0.04
9.9,-1.2,0.21,-0.03,-0.11,-0.04
9.85,-0.76,0.03,-0.05,-0.07,-0.03
9.83,-0.95,0.12,-0.2,-0.13,-0.03
9.88,-1.42,0.32,-0.27,-0.12,-0.02
9.86,-1.91,0.75,0.02,-0.02,-0.02
9.77,-1.34,0.31,0.46,-0.02,-0.03
9.84,0.11,-1.17,0.64,-0.03,-0.04
9.79,0.06,-1.79,0.55,-0.02,-0.04
9.77,0.64,-2.01,0.4,-0.0,-0.03
9.74,1.2,-1.42,0.22,0.05,-0.0
9.83,1.34,-1.18,0.1,0.01,-0.01
9.8,1.2,-1.07,0.02,0.04,0.0
9.81,0.96,-1.22,-0.05,0.07,0.03
9.73,0.83,-1.27,-0.08,0.12,0.04
9.74,0.77,-0.7,-0.07,0.03,-0.01
9.78,0.84,0.07,-0.03,-0.02,-0.05
9.9,0.74,0.7,-0.03,-0.06,-0.04
9.8,0.26,1.34,-0.01,-0.09,-0.04
9.92,-0.73,1.95,0.21,-0.17,-0.06
9.84,0.81,0.69,0.43,-0.2,-0.07
9.88,0.1,0.22,0.51,-0.11,-0.05
9.83,-0.26,0.11,0.35,-0.01,-0.04
9.84,-0.62,0.37,0.28,0.0,-0.03
9.88,-0.32,0.39,0.27,-0.01,-0.03
9.89,0.17,-0.37,0.09,-0.03,-0.02
9.8,-0.64,0.0,-0.02,-0.02,-0.02
9.78,-0.46,-0.24,-0.02,-0.03,-0.02
9.81,-0.88,-0.68,0.07,-0.02,-0.02
9.79,-0.56,-1.14,0.17,-0.01,-0.02
9.74,0.05,-1.78,0.16,-0.03,-0.02
9.74,-0.18,-1.46,0.06,-0.02,-0.02
9.8,-0.3,-1.34,0.04,-0.04,-0.01
9.84,0.08,-1.53,0.05,-0.01,-0.02
9.84,0.05,-1.56,0.03,-0.01,-0.02
9.75,0.14,-1.69,0.01,0.0,-0.03
9.62,0.36,-1.96,0.01,0.05,-0.01
9.67,0.91,-1.63,-0.09,0.11,0.02
9.85,1.18,-0.93,-0.25,0.04,0.01
9.91,1.18,-0.25,-0.33,-0.01,0.01
9.65,1.19,-0.0,-0.36,-0.01,-0.0
9.79,1.16,0.3,-0.4,-0.01,0.01
9.85,1.28,0.23,-0.46,-0.04,-0.0
9.74,0.99,1.1,-0.47,-0.03,-0.0
9.87,0.47,2.0,-0.4,-0.01,-0.0
9.88,0.13,2.3,-0.22,-0.01,-0.01
9.87,0.21,1.18,-0.04,-0.01,-0.02
9.82,0.02,0.66,-0.05,-0.03,-0.03
9.82,-0.16,0.7,-0.08,-0.08,-0.03
9.89,-0.61,0.42,-0.1,-0.1,-0.04
9.85,-0.55,0.47,-0.12,-0.06,-0.03
9.84,-0.58,0.92,-0.12,-0.06,-0.02
9.89,-0.84,0.68,-0.02,-0.05,-0.03
9.83,-0.84,0.0,0.12,-0.03,-0.03
9.82,-0.54,-0.88,0.2,-0.03,-0.03
9.76,-0.28,-1.59,0.14,-0.02,-0.03
9.78,-0.22,-1.81,0.0,-0.0,-0.02
9.73,-0.5,-1.06,-0.08,-0.01,-0.01
9.81,-0.54,-0.83,-0.07,-0.04,-0.01
9.82,-0.25,-0.95,-0.04,-0.03,-0.01
9.8,0.25,-0.99,-0.03,-0.0,-0.01
9.74,0.68,-0.73,-0.04,0.02,-0.01
9.78,1.02,-0.45,-0.04,0.03,-0.0
9.84,1.1,-0.02,-0.03,0.0,-0.01
9.84,1.0,-0.04,0.02,-0.01,-0.01
9.81,0.69,-0.22,0.08,0.0,-0.01
9.78,0.89,-1.02,0.16,0.04,-0.01
9.69,1.46,-1.77,0.09,0.05,-0.01
9.74,1.05,-1.41,-0.11,-0.02,-0.02
9.83,0.52,-0.18,-0.19,0.03,0.0
9.88,0.44,0.51,-0.11,0.02,-0.0
9.86,0.88,0.04,-0.06,-0.03,-0.02
9.74,0.52,0.0,-0.1,-0.04,-0.02
9.83,-0.02,0.33,-0.11,-0.06,-0.03
9.89,-0.52,0.83,-0.12,-0.04,-0.02
9.84,-0.49,0.92,-0.11,-0.05,-0.03
9.83,-0.83,0.83,-0.05,-0.05,-0.03
9.84,-0.21,0.57,-0.05,-0.03,-0.02
9.86,-0.16,0.68,-0.07,-0.05,-0.02
9.86,-0.49,0.04,-0.11,-0.06,-0.03
9.83,-0.75,-0.02,-0.07,-0.06,-0.03
9.81,-0.52,-0.04,0.03,-0.05,-0.03
9.78,-0.51,-0.53,0.1,-0.04,-0.02
9.81,-0.27,-1.25,0.1,-0.03,-0.02
9.76,-0.26,-1.13,0.05,-0.02,-0.02
9.84,-0.23,-0.97,0.01,-0.02,-0.02
9.84,-0.0,-1.01,0.0,-0.02,-0.02
9.79,0.21,-0.93,0.0,-0.02,-0.02
9.78,0.39,-0.78,-0.0,-0.03,-0.01
9.76,0.68,-0.71,0.02,-0.03,-0.02
9.82,0.72,-0.67,0.05,-0.02,-0.02
9.8,0.91,-0.6,0.06,-0.01,-0.02
9.79,0.94,-0.59,0.05,-0.0,-0.02
9.81,1.0,-0.56,0.02,0.0,-0.01
9.83,1.03,-0.55,-0.07,0.01,-0.01
9.83,0.98,-0.14,-0.15,0.03,-0.0
9.81,0.8,0.32,-0.13,0.01,-0.01
9.8,0.47,0.46,-0.11,-0.01,-0.01
9.83,0.32,0.63,-0.11,-0.03,-0.02
9.83,0.2,0.72,-0.08,-0.03,-0.02
9.84,-0.32,0.73,-0.03,-0.01,-0.02
9.85,-0.48,0.58,0.02,-0.02,-0.02
9.83,-0.67,0.17,0.06,-0.05,-0.03
9.82,-0.74,-0.41,0.05,-0.06,-0.03
9.83,-0.58,-0.54,-0.02,-0.04,-0.02
9.84,-0.52,-0.35,-0.09,-0.02,-0.01
9.74,0.12,-0.64,-0.11,-0.01,-0.01
9.77,-0.52,-0.54,-0.17,-0.01,-0.01
9.82,-0.45,-0.32,-0.11,-0.02,-0.01
9.81,-0.24,-0.36,-0.04,-0.03,-0.02
9.81,-0.18,-0.69,0.0,-0.03,-0.02
9.79,-0.08,-0.69,0.02,-0.03,-0.02
9.77,0.12,-0.9,0.03,-0.02,-0.02
9.77,0.44,-1.09,0.02,-0.02,-0.02
9.76,0.56,-1.0,0.0,-0.01,-0.01
9.84,0.69,-0.91,-0.0,-0.02,-0.01
9.79,0.74,-0.88,0.01,-0.01,-0.02
9.75,0.97,-0.93,-0.0,-0.01,-0.01
9.79,1.11,-0.83,-0.08,0.0,-0.01
9.8,0.98,-0.37,-0.13,0.01,-0.0
9.83,0.88,-0.14,-0.13,0.02,0.0
9.81,0.72,0.14,-0.14,-0.02,-0.01
9.85,0.48,0.48,-0.12,-0.01,-0.01
9.83,0.41,0.7,-0.09,-0.02,-0.01
9.82,0.28,0.92,-0.06,-0.05,-0.02
9.85,0.17,0.67,-0.06,-0.04,-0.02
9.85,-0.05,0.8,-0.07,-0.01,-0.02
9.84,-0.19,1.0,-0.05,-0.01,-0.02
9.84,-0.56,0.73,-0.01,-0.03,-0.03
9.85,-0.69,0.35,0.01,-0.04,-0.03
9.83,-0.68,0.54,0.04,-0.02,-0.02
9.84,-0.74,0.32,0.14,-0.01,-0.02
9.81,-0.57,-0.49,0.24,-0.01,-0.03
9.8,-0.32,-1.11,0.23,-0.01,-0.03
9.77,-0.14,-1.4,0.15,-0.01,-0.03
9.78,-0.15,-1.12,0.06,-0.02,-0.02
9.79,-0.07,-0.99,0.05,-0.03,-0.02
9.73,0.2,-1.14,0.06,-0.03,-0.02
9.76,-0.03,-1.01,0.05,-0.01,-0.02
9.78,0.56,-0.83,0.05,-0.03,-0.02
9.82,0.72,-0.7,0.08,-0.04,-0.02
9.8,0.64,-0.68,0.1,-0.03,-0.02
9.79,0.8,-0.94,0.08,-0.02,-0.02
9.79,0.89,-1.19,0.03,-0.02,-0.01
9.76,0.94,-1.06,-0.05,-0.01,-0.01
9.76,0.8,-0.75,-0.08,-0.0,-0.01
9.76,0.63,-0.56,-0.11,0.0,-0.01
9.81,0.44,-0.11,-0.16,-0.01,-0.01
9.82,0.23,0.57,-0.15,-0.01,-0.01
9.83,0.05,0.84,-0.09,0.02,-0.01
9.82,0.08,0.79,-0.08,-0.0,-0.01
9.83,0.1,0.7,-0.06,-0.01,-0.01
9.85,-0.02,0.41,-0.07,-0.04,-0.02
9.84,-0.07,0.51,-0.1,-0.04,-0.02
9.85,-0.15,0.61,-0.16,-0.05,-0.02
9.88,-0.34,0.82,-0.17,-0.04,-0.02
9.86,-0.66,1.09,-0.06,-0.04,-0.02
9.84,-0.33,0.51,0.08,-0.02,-0.02
9.78,-0.09,-0.5,0.12,-0.02,-0.02
9.78,-0.04,-1.25,0.09,-0.05,-0.02
9.78,-0.12,-1.23,-0.02,-0.01,-0.02
9.79,-0.23,-0.93,-0.05,-0.03,-0.02
9.75,0.0,-1.1,-0.07,-0.03,-0.01
9.81,0.14,-1.37,-0.08,-0.02,-0.01
9.79,-0.06,-1.27,-0.05,-0.01,-0.01
9.79,0.04,-1.35,0.02,-0.01,-0.02
9.77,0.36,-1.79,0.05,-0.01,-0.02
9.74,0.39,-2.1,-0.01,-0.02,-0.02
9.76,0.52,-1.66,-0.13,-0.03,-0.01
9.74,0.59,-1.13,-0.23,-0.04,-0.01
9.85,0.44,-0.1,-0.3,-0.01,0.0
9.83,0.5,0.6,-0.28,-0.02,0.0
9.86,0.55,1.0,-0.24,-0.03,-0.0
9.89,0.62,1.6,-0.22,-0.03,-0.0
9.88,0.44,2.04,-0.13,0.01,-0.01
9.87,1.08,1.13,-0.11,-0.04,-0.02
9.89,0.53,1.42,-0.15,0.02,-0.01
9.89,-0.22,1.77,-0.06,0.06,-0.01
9.93,-0.45,1.2,0.11,0.08,-0.01
9.85,-0.56,0.16,0.21,0.02,-0.02
9.75,-0.47,-0.55,0.21,-0.07,-0.04
9.78,-0.36,-1.26,0.17,-0.08,-0.04
9.8,-0.16,-1.78,0.1,-0.03,-0.02
9.77,-0.06,-1.97,0.04,0.0,-0.02
9.75,0.34,-1.81,0.02,-0.02,-0.02
9.78,-0.1,-1.3,0.02,0.0,-0.01
9.77,0.08,-1.7,0.08,0.0,-0.01
9.7,0.23,-2.47,0.07,-0.06,-0.03
9.7,0.5,-2.88,-0.12,-0.11,-0.02
9.83,0.42,-1.51,-0.33,-0.06,-0.0
9.77,0.23,0.01,-0.38,-0.06,0.01
9.82,0.25,1.0,-0.29,-0.07,-0.0
9.88,0.38,1.37,-0.22,-0.03,-0.0
9.86,0.54,1.77,-0.17,-0.01,-0.0
9.91,0.21,2.11,-0.1,-0.01,-0.01
9.83,0.87,0.96,-0.07,-0.06,-0.02
9.9,0.33,1.48,-0.16,-0.05,-0.01
9.92,-0.19,2.36,-0.11,0.0,-0.02
9.89,-0.32,2.52,0.12,0.03,-0.02
9.93,-0.18,1.4,0.3,0.03,-0.04
9.84,-0.06,0.37,0.41,0.05,-0.03
9.78,0.08,-0.9,0.4,0.07,-0.02
9.73,0.12,-1.76,0.31,0.05,-0.02
9.7,0.02,-1.99,0.23,-0.03,-0.03
9.73,0.02,-2.54,0.18,-0.08,-0.04
9.82,0.16,-2.93,0.11,-0.09,-0.03
9.89,0.11,-1.78,0.04,0.05,-0.01
9.8,-0.16,-1.94,0.15,0.25,0.03
9.64,0.3,-3.19,0.12,0.14,0.02
9.67,0.23,-3.23,-0.11,-0.03,-0.02
9.73,0.16,-1.74,-0.3,-0.15,-0.04
9.85,0.21,-0.74,-0.36,-0.21,-0.04
9.93,0.25,0.06,-0.42,-0.08,-0.01
9.95,0.07,1.03,-0.43,0.08,0.03
9.83,0.23,1.73,-0.33,0.17,0.05
9.85,0.16,2.06,-0.25,0.02,0.01
9.85,0.1,2.27,-0.16,-0.02,-0.01
9.88,0.15,1.22,-0.08,-0.03,-0.01
9.85,0.25,0.84,-0.18,-0.04,-0.01
9.92,-0.14,2.39,-0.19,-0.01,-0.01
9.93,-0.38,2.78,0.03,-0.0,-0.02
9.87,0.05,1.72,0.21,0.02,-0.02
9.8,0.22,0.88,0.27,0.02,-0.03
9.79,0.12,0.5,0.29,-0.01,-0.03
9.83,0.21,-0.01,0.35,0.01,-0.03
9.7,0.27,-0.81,0.37,-0.02,-0.03
9.79,0.4,-2.12,0.33,-0.01,-0.03
9.73,0.17,-2.57,0.23,-0.02,-0.03
9.75,0.06,-3.1,0.14,-0.03,-0.02
9.77,0.08,-2.19,0.02,-0.02,-0.02
9.75,-0.42,-1.64,0.09,-0.0,-0.02
9.78,0.08,-2.67,0.09,-0.02,-0.02
9.69,0.3,-2.75,-0.15,-0.02,-0.01
9.8,-0.08,-1.76,-0.3,-0.03,-0.01
9.79,-0.14,-0.59,-0.32,-0.08,-0.02
9.83,0.1,0.01,-0.32,-0.1,-0.02
9.78,0.37,0.42,-0.34,-0.11,-0.02
9.94,0.46,1.33,-0.33,-0.03,-0.0
9.89,0.43,2.26,-0.28,0.06,0.02
9.83,0.16,3.15,-0.13,0.06,0.02
9.79,0.69,0.75,-0.09,-0.02,-0.01
9.84,0.4,1.19,-0.17,-0.04,-0.02
9.85,-0.09,1.73,-0.13,-0.11,-0.04
9.91,-0.26,1.83,-0.0,-0.13,-0.05
9.89,-0.27,1.2,0.16,-0.03,-0.03
9.84,-0.06,0.07,0.23,0.06,-0.01
9.78,-0.08,-0.74,0.22,0.06,-0.01
9.76,-0.04,-1.35,0.2,-0.04,-0.03
9.67,-0.01,-1.97,0.15,-0.1,-0.05
9.8,-0.01,-2.31,0.06,-0.13,-0.04
9.81,-0.13,-1.56,0.01,-0.1,-0.04
9.82,-0.27,-1.15,0.02,-0.02,-0.02
9.81,-0.01,-1.36,0.04,0.1,0.0
9.78,-0.02,-1.5,0.03,0.08,0.0
9.76,0.02,-1.74,-0.02,0.03,-0.0
9.75,0.13,-1.64,-0.09,0.0,-0.01
9.82,0.26,-0.91,-0.11,-0.02,-0.01
9.87,0.57,-0.5,-0.1,-0.0,-0.01
9.74,1.43,-0.23,-0.16,0.03,0.0
9.73,1.17,-0.6,-0.21,-0.0,0.0
9.76,0.85,-0.67,-0.26,-0.01,0.0
9.77,0.76,-0.46,-0.31,-0.03,-0.01
9.8,0.71,-0.17,-0.3,-0.04,-0.01
9.88,0.86,0.34,-0.3,-0.06,-0.01
9.86,0.79,1.52,-0.3,-0.04,-0.01
9.89,0.44,2.2,-0.24,-0.04,-0.02
9.84,0.16,1.9,-0.19,-0.04,-0.02
9.84,0.03,1.4,-0.17,-0.02,-0.02
9.86,-0.07,0.98,-0.14,-0.06,-0.03
9.8,-0.5,0.75,-0.11,-0.12,-0.04
9.86,-0.91,0.62,-0.05,-0.1,-0.04
9.88,-1.13,0.42,0.0,-0.03,-0.02
9.85,-1.17,0.12,0.02,-0.02,-0.02
9.85,-1.09,-0.13,0.0,0.02,-0.01
9.82,-1.12,-0.29,0.01,-0.01,-0.02
9.85,-1.18,-0.86,0.03,0.0,-0.01
9.76,-1.23,-0.98,-0.05,0.02,-0.01
9.74,-0.98,-1.02,-0.14,-0.01,-0.01
9.82,-0.3,-0.69,-0.11,-0.0,-0.01
9.75,0.4,-0.57,-0.01,-0.03,-0.02
9.79,1.01,-0.8,0.08,-0.06,-0.03
9.78,1.52,-1.13,0.1,-0.02,-0.02
9.78,1.7,-1.21,0.09,-0.03,-0.02
9.79,1.28,-1.0,0.07,0.03,-0.01
9.8,1.11,-0.91,0.09,0.05,-0.0
9.79,1.26,-1.24,0.09,0.06,0.0
9.72,1.7,-1.25,0.01,0.01,-0.01
9.74,1.8,-0.99,-0.16,-0.02,-0.01
9.8,1.32,-0.15,-0.23,-0.03,-0.01
9.81,0.75,0.68,-0.21,-0.03,-0.01
9.8,0.08,1.16,-0.16,-0.03,-0.02
9.9,-0.51,1.27,-0.07,-0.04,-0.02
9.87,-0.9,0.9,-0.0,-0.02,-0.02
9.84,-1.13,0.33,0.01,-0.02,-0.02
9.84,-0.91,-0.13,-0.05,-0.02,-0.02
9.79,-0.56,-0.35,-0.17,-0.03,-0.01
9.84,-0.85,0.99,-0.35,-0.02,-0.01
9.91,-1.48,2.32,-0.15,-0.01,-0.01
9.8,-0.94,1.72,0.15,0.03,-0.02
9.8,-0.02,0.05,0.25,-0.01,-0.03
9.87,0.34,-0.6,0.22,-0.0,-0.02
9.81,0.55,-0.64,0.14,0.0,-0.02
9.77,0.71,-0.28,0.13,-0.02,-0.03
9.83,0.7,0.05,0.18,-0.01,-0.02
9.87,1.06,-0.57,0.2,-0.0,-0.02
9.7,1.28,-1.07,0.18,-0.0,-0.02
9.77,1.3,-0.97,0.12,-0.02,-0.02
9.83,1.23,-0.23,0.07,0.01,-0.02
9.8,1.01,0.07,0.09,-0.0,-0.02
9.82,0.79,-0.0,0.1,-0.01,-0.03
9.76,0.26,-0.26,0.13,-0.02,-0.02
9.81,0.28,-0.79,0.16,-0.02,-0.03
9.84,0.25,-1.03,0.14,-0.03,-0.03
9.74,0.04,-1.02,0.1,-0.05,-0.03
9.82,-0.28,-1.05,0.04,-0.07,-0.03
9.83,-0.64,-0.89,-0.02,-0.06,-0.03
9.83,-1.1,-0.39,-0.03,-0.07,-0.03
9.86,-0.94,-0.42,-0.01,-0.03,-0.02
9.85,-0.25,-0.39,0.03,-0.0,-0.02
9.82,-0.06,-0.59,0.09,0.01,-0.02
9.74,0.13,-1.0,0.13,-0.02,-0.02
9.75,0.19,-1.29,0.07,-0.06,-0.03
9.78,-0.06,-1.12,0.0,-0.09,-0.04
9.81,-0.18,-1.22,-0.06,-0.06,-0.03
9.75,-0.24,-1.24,-0.12,-0.05,-0.02
9.81,-0.35,-1.17,-0.17,-0.05,-0.01
9.75,-0.15,-1.47,-0.25,-0.03,-0.01
9.83,-0.27,-1.3,-0.33,-0.04,-0.0
9.75,-0.32,-0.88,-0.44,-0.05,-0.0
9.74,-0.36,-0.06,-0.49,-0.01,0.01
9.89,-0.34,0.12,-0.45,-0.04,0.01
9.85,-0.11,0.07,-0.41,-0.01,0.01
9.84,-0.15,0.13,-0.36,-0.02,0.01
9.79,-0.02,0.4,-0.34,-0.03,-0.0
9.91,-0.03,0.88,-0.3,-0.05,-0.0
9.85,0.15,1.15,-0.27,-0.01,-0.0
9.84,0.11,1.46,-0.23,-0.03,-0.01
9.84,0.1,1.39,-0.21,-0.06,-0.01
9.81,0.54,1.07,-0.17,-0.05,-0.01
9.91,0.34,0.52,-0.18,-0.03,-0.01
9.81,0.34,0.84,-0.19,0.01,0.0
9.83,0.34,0.79,-0.14,-0.01,-0.01
9.82,0.58,0.3,-0.09,-0.02,-0.01
9.84,0.74,0.16,-0.06,0.0,-0.01
9.83,0.71,0.12,-0.02,0.03,-0.01
9.8,0.57,0.3,0.06,0.03,-0.01
9.78,0.8,-0.11,0.13,0.0,-0.02
9.78,0.75,-0.59,0.15,-0.01,-0.02
9.81,0.58,-0.44,0.12,-0.03,-0.03
9.79,0.5,-0.67,0.12,-0.01,-0.03
9.81,0.4,-0.77,0.11,-0.01,-0.03
9.77,0.45,-0.79,0.09,-0.0,-0.02
9.81,0.27,-0.83,0.07,0.0,-0.02
9.82,0.29,-0.73,0.04,0.01,-0.01
9.79,0.01,-0.51,0.01,-0.01,-0.01
9.81,-0.27,-0.42,0.0,-0.01,-0.02
9.82,-0.37,-0.54,0.0,-0.01,-0.02
9.82,-0.27,-0.4,-0.01,-0.01,-0.02
9.81,0.02,-0.23,-0.02,-0.01,-0.02
